Absolute_Magnitude,Est_Dia_In_Km_Min,Est_Dia_In_Km_Max,Close_Approach_Date,Relative_Velocity_Km_Per_Hr,Miss_Dist_Kilometers,Minimum_Orbit_Intersection,Jupiter_Tisserand_Invariant,Epoch_Osculation,Eccentricity,Semi_Major_Axis,Inclination,Asc_Node_Longitude,Orbital_Period,Perihelion_Distance,Perihelion_Arg,Aphelion_Dist,Perihelion_Time,Mean_Anomaly,Mean_Motion,Hazardous
16.08,1.6164228334,3.6144313359,1902-08-11,66353.2916553486,13539063.299066482,0.194083,3.689,2461000.5,0.6801107514918033,1.834247437073807,11.84040305414285,108.024146494244,907.3718636300948,0.586756034223626,15.83340833042298,3.081738839923989,2461396.966913721,202.7016588672942,0.3967502348593431,False
17.27,0.9344476509,2.0894884689,1907-12-11,77122.7608716684,14855018.764668012,0.0287294,4.457,2461000.5,0.5866098144267394,1.442205801455994,5.524111740179625,311.6673980153515,632.6147070929707,0.5961937238987263,292.0003879386633,2.288217879013261,2460895.572702419,59.71063698904529,0.5690667573226266,True
15.82,1.8220277059,4.0741778073,1902-07-15,16637.0806834172,203480043.4725798,0.303961,3.151,2461000.5,0.5247715495540956,2.703583506028281,2.512807256621072,45.94072806295195,1623.708668425011,1.284819800220926,76.23553486494441,4.122347211835637,2460926.0872882335,16.49838838509503,0.2217146505408499,False
17.4,0.8801465209,1.9680674509,1902-02-18,56391.4056449794,9859362.333996717,0.0202841,5.677,2461000.5,0.4831979099070784,1.063093686428662,8.885145229309328,325.5023370975643,400.3646597722501,0.5494090391109215,121.452767517339,1.576778333746403,2461040.7914336394,323.7707381103415,0.8991802628253657,True
18.09,0.6405528629,1.4323197447,1933-07-01,26812.4344067532,2528163.76117297,0.149634,4.772,2461000.5,0.1684400390543087,1.370112754797966,15.65179462731909,215.4221379315833,585.7777760411609,1.13933090887099,192.9627537682617,1.600894600724942,2460951.0994357006,30.35998270201949,0.6145675283773548,False
16.65,1.2432400055,2.7799691647,1902-03-31,55202.4668468351,6011154.747032986,0.0240902,4.144,2461000.5,0.5002366450924556,1.635928873876545,7.409924134416011,10.6236098557975,764.266904393482,0.8175773023986634,105.9579814516151,2.454280445354427,2460996.105118778,2.070163225330627,0.4710396301743486,True
13.89,4.431543091,9.9092315966,1906-09-21,12816.2992599559,294494433.6099226,0.31005,3.251,2461000.5,0.5443165619501525,2.400594311373204,18.0410324625288,189.2782115807579,1358.552999967516,1.093911069169448,87.61291480336683,3.70727755357696,2461568.137254761,209.58304039743,0.2649878216077016,False
19.91,0.2770479727,0.6194981001,1900-05-27,46599.5205997074,4838845.235615849,0.121491,6.086,2461000.5,0.2801400809438404,0.9863491370099366,14.17912238791946,216.2487725818413,357.8033729536285,0.7100332099290859,34.49421963851677,1.262665064090787,2460932.591469318,68.32543484328292,1.006139201618583,False
17.1,1.0105434154,2.2596437711,,,,0.236208,3.567,2461000.5,0.4227266685135644,2.158662352651363,7.873178361626145,128.6423187012182,1158.445223006042,1.246138207869399,153.7366127820503,3.071186497433327,2460818.938208366,56.42238725686048,0.3107613487894045,False
17.23,0.9518203298,2.1283349598,1908-11-10,37859.0106383334,15226197.439282706,0.0539915,4.756,2461000.5,0.3873146660261951,1.3545419447483,13.50516942117227,45.7023612718174,575.8204887112676,0.8299079837996397,48.28459098558294,1.879175905696961,2460913.2502944362,54.54806596627225,0.6251948429374384,False
15.61,2.0070351411,4.4878670088,1902-08-23,79937.6988272918,26278328.872829452,0.0458965,3.335,2461000.5,0.6600236371240348,2.206311557151992,3.030844962936307,82.17788250692476,1197.012503135527,0.7500937785717415,169.2638039651133,3.662529335732242,2461278.8368883533,276.2905320163654,0.3007487382604562,True
17.48,0.8483107619,1.8968805296,,,,0.218979,4.064,2461000.5,0.2964705488694238,1.730457378347556,16.40525840211845,198.0983338509614,831.456987270537,1.217427729593712,173.9717734949845,2.2434870271014,2461210.4879284897,269.080499155494,0.4329748928826601,False
16.45,1.3631855586,3.0481755751,1904-09-02,88491.390213978,60342675.162214346,0.295839,3.218,2461000.5,0.5200438689152801,2.239327279542636,37.07443579516206,154.1836520628042,1223.981300683302,1.074778857321754,248.4299555356882,3.403875701763516,2460837.873920155,47.83193069324237,0.2941221404273298,False
12.56,8.1762653336,18.282685088,1939-10-06,45096.7453109255,10542556.268804895,0.194286,3.657,2461000.5,0.4493641196894135,2.001378380677085,17.42719434971719,358.3963717975646,1034.170709135159,1.102030746478702,52.62293324600496,2.900726014875467,2460635.1652535493,127.1748537842565,0.3481050051215003,False
15.05,2.5974965333,5.8081788198,1939-05-07,55183.3322656579,11941824.583383864,0.425209,4.201,2461000.5,0.2187856541285524,1.565455988912653,35.0118665079511,254.8795816593673,715.4177654796746,1.222956676368938,97.4577618667809,1.907955301456368,2461016.837230664,351.7790648725097,0.5032024886307185,False
14.05,4.1167545731,9.2053430721,1903-12-22,21807.3494822519,270323268.96076936,0.0574739,3.583,2461000.5,0.7711709254949346,1.834756426729186,8.978954660181541,309.0968916786009,907.7495729735737,0.4198456150706604,228.2069338326389,3.249667238387711,2461393.562352509,204.1173082134502,0.3965851493829128,False
15.35,2.2623249055,5.058712276,1911-08-31,44615.1419276587,27428041.281907987,0.223233,2.88,2461000.5,0.6062556260809837,2.979304214286166,19.65541783797334,352.0246571912904,1878.324845938354,1.173084272568393,321.1814561699915,4.785524156003939,2460068.181262637,178.6883382693408,0.1916601384358279,False
16.72,1.2038017674,2.6917825833,1908-05-16,83186.5737525934,19772805.50974118,0.110979,6.027,2461000.5,0.296429972358377,0.9474333258860603,48.96620088163159,58.52921708181437,336.8382576800857,0.6665856912822503,37.43101537445384,1.22828096048987,2461087.8736966797,266.6182950196742,1.068762207949408,False
17.37,0.8923905787,1.9954459964,1902-07-03,29616.6967890971,9723899.24866324,0.173338,5.834,2461000.5,0.2501386611436746,1.042024298007373,14.14292145987675,23.93542974672483,388.5216244193513,0.7813737352246312,333.8383449283562,1.302674860790114,2460994.95352851,5.139301420999769,0.9265893514627992,False
18.75,0.4726666672,1.0569147985,1900-01-29,19961.5141789709,3111379.539567199,0.00416481,4.501,2461000.5,0.3587882686489839,1.484999220837814,1.453542356528226,313.107019106974,660.9791580339959,0.9521989214483247,159.5422955451417,2.017799520227303,2460909.033580452,49.81686735054075,0.5446465226994105,True
19.6,0.3195618867,0.7145621017,1940-11-17,57458.0158972366,59574121.70004968,0.108283,3.444,2461000.5,0.5178619503805612,2.233066576654164,6.374948689362922,241.2261303602751,1218.851886505308,1.076646363938396,213.8320283873336,3.389486789369933,2460447.07468556,163.4596585558834,0.2953599235360679,False
17.84,0.7187121332,1.607089186,1901-03-25,39386.5977363408,5402908.38766844,0.0448405,4.311,2461000.5,0.4782496491603317,1.551726586522846,3.579591397876876,135.0477757884368,706.026868185522,0.8096138909255357,159.9605066097846,2.293839282120155,2460801.203247742,101.6205388860137,0.5098956091079004,True
